CybORG v2.1, Scenario2B, Commit Hash: 9421c8e985627810c5cac2abf0bcb62dfa6749fc
author: krystal, team: cset, technique: ppo2B
wrappers: ChallengeWrapper(env=env, agent_name='Blue')
steps: 30, adversary: B_lineAgent, mean: -174.61299999999994, standard deviation 78.75111883765089
actions: [('Analyse Op_Host1', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Monitor', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('Analyse Defender', 'Sleep'), ('Analyse User4', 'Sleep'), ('Analyse User5', 'Sleep'), ('Remove User5', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('Analyse User4', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('DecoyApache User3', 'Sleep'), ('Remove User5', 'Sleep'), ('Remove User5', 'Sleep'), ('Monitor', 'Sleep')], total reward: 0.0
actions: [('Analyse User2', 'Sleep'), ('Sleep', 'Sleep'), ('Analyse Defender', 'Sleep'), ('Analyse User5', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('Remove User3', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyApache User3', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('Remove User4', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Sleep', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('Remove User4', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('DecoyApache User5', 'Sleep')], total reward: 0.0
actions: [('Remove User2', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('Analyse User2', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('Remove User3', 'Sleep'), ('Remove User1', 'Sleep'), ('Analyse User2', 'Sleep'), ('Analyse User5', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('Analyse User2', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Analyse User5', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Remove Enterprise2', 'Sleep')], total reward: 0.0
actions: [('Analyse Enterprise2', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Sleep', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('DecoyApache Enterprise1', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('Remove Op_Server0', 'Sleep'), ('DecoyApache Enterprise1', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Remove User4', 'Sleep'), ('Remove User2', 'Sleep'), ('Remove Op_Server0', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('Remove User5', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('Remove User2', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep')], total reward: 0.0
actions: [('DecoyApache Op_Host2', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Analyse User0', 'Sleep'), ('Remove Op_Server0', 'Sleep'), ('Remove Defender', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Analyse User1', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('Remove User0', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('Analyse Op_Host2', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('Analyse User1', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Analyse Op_Server0', 'Sleep')], total reward: 0.0
actions: [('DecoyFemitter Enterprise2', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('Analyse User4', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('Remove User2', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('Remove Op_Server0', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('Remove User5', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyApache User2', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('DecoyApache Enterprise1', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyApache Enterprise1', 'Sleep')], total reward: 0.0
actions: [('Remove Enterprise1', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('Remove User1', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('Analyse User3', 'Sleep'), ('Analyse User3', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('Remove User2', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('Remove Defender', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('Analyse User2', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('DecoyApache User3', 'Sleep')], total reward: 0.0
actions: [('Analyse Defender', 'Sleep'), ('Remove Defender', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('Analyse Defender', 'Sleep'), ('Analyse User5', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Analyse User4', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('Analyse User4', 'Sleep'), ('DecoyApache Enterprise1', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Analyse User2', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Remove User4', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('DecoyFemitter User1', 'Sleep')], total reward: 0.0
actions: [('Remove Enterprise0', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Analyse User1', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('Analyse User4', 'Sleep'), ('DecoyApache Enterprise1', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('Remove User1', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('Analyse Defender', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Remove User2', 'Sleep'), ('DecoyApache User2', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('Remove User2', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('Monitor', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('Remove User0', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('DecoyFemitter Defender', 'Sleep')], total reward: 0.0
actions: [('Remove User3', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('Remove User5', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('Remove User2', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('Sleep', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('Analyse Defender', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('Remove User5', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('Remove User4', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Remove User5', 'Sleep'), ('Sleep', 'Sleep'), ('Analyse User2', 'Sleep'), ('Analyse User4', 'Sleep'), ('Remove User2', 'Sleep'), ('Remove Enterprise0', 'Sleep')], total reward: 0.0
actions: [('DecoyFemitter Defender', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('DecoyApache User2', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('Analyse User0', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('DecoyApache User2', 'Sleep'), ('Analyse User4', 'Sleep'), ('Sleep', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('Analyse Defender', 'Sleep'), ('Remove User0', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('Remove Op_Server0', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('Analyse User4', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('Remove User1', 'Sleep'), ('Remove Op_Server0', 'Sleep'), ('Remove User5', 'Sleep')], total reward: 0.0
actions: [('DecoyApache User3', 'Sleep'), ('Analyse User0', 'Sleep'), ('Remove User3', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('Analyse User3', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('Remove User3', 'Sleep'), ('Remove Defender', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('Remove User0', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('DecoyApache User2', 'Sleep'), ('Remove User3', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('Analyse User0', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Analyse Enterprise0', 'Sleep')], total reward: 0.0
actions: [('Remove User4', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('Remove User4', 'Sleep'), ('Analyse User0', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Analyse Defender', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Remove User0', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Remove User0', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Remove User5', 'Sleep'), ('Remove User0', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('Analyse User3', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('Analyse Enterprise0', 'Sleep')], total reward: 0.0
actions: [('DecoyFemitter Op_Host2', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('Analyse Defender', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('Remove User4', 'Sleep'), ('Remove Defender', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('Remove User4', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('Analyse Op_Host2', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('Remove Defender', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Sleep', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep')], total reward: 0.0
actions: [('DecoyApache Op_Server0', 'Sleep'), ('Analyse User1', 'Sleep'), ('Analyse Defender', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('Sleep', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Analyse User4', 'Sleep'), ('Analyse User2', 'Sleep'), ('Analyse User2', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('Analyse User2', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('DecoyApache User3', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Analyse User1', 'Sleep'), ('Analyse User2', 'Sleep'), ('Remove User1', 'Sleep')], total reward: 0.0
actions: [('DecoyFemitter Op_Host1', 'Sleep'), ('Monitor', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('Remove User0', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('Remove User3', 'Sleep'), ('Analyse User1', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('DecoyFemitter Op_Server0', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('Remove Op_Server0', 'Sleep'), ('Sleep', 'Sleep'), ('Remove Defender', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('Analyse User0', 'Sleep'), ('DecoyApache User3', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('Sleep', 'Sleep'), ('Analyse User2', 'Sleep'), ('Remove User5', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('Analyse User2', 'Sleep')], total reward: 0.0
actions: [('DecoyApache Op_Host0', 'Sleep'), ('Analyse Op_Host2', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Monitor', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('Remove User1', 'Sleep'), ('Remove Defender', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('Remove User3', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('Analyse User1', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('DecoyApache Enterprise0', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('Remove User5', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('DecoyApache User5', 'Sleep')], total reward: 0.0
actions: [('Remove Op_Server0', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('Analyse User0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('Analyse User1', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Monitor', 'Sleep'), ('Remove User0', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('Analyse User0', 'Sleep')], total reward: 0.0
actions: [('DecoyApache Defender', 'Sleep'), ('Remove User3', 'Sleep'), ('DecoyApache User5', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep'), ('Analyse Defender', 'Sleep'), ('Analyse User2', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('Remove User5', 'Sleep'), ('Monitor', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('Analyse User1', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('Analyse User4', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('Remove User4', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('DecoyFemitter Defender', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyApache User3', 'Sleep'), ('DecoyApache User3', 'Sleep'), ('DecoyApache Enterprise1', 'Sleep'), ('DecoyFemitter Defender', 'Sleep')], total reward: 0.0
actions: [('Analyse User5', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('Remove Enterprise1', 'Sleep'), ('Remove User5', 'Sleep'), ('Sleep', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('Remove User2', 'Sleep'), ('Remove User2', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('Sleep', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('Analyse Enterprise1', 'Sleep'), ('Analyse User0', 'Sleep'), ('Remove User2', 'Sleep'), ('Analyse Defender', 'Sleep'), ('Analyse User1', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('DecoyApache User2', 'Sleep'), ('Sleep', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('Remove Enterprise2', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('Analyse Enterprise0', 'Sleep')], total reward: 0.0
actions: [('Analyse User2', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('Analyse User2', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('DecoyApache User2', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('Remove Op_Host1', 'Sleep'), ('Remove User1', 'Sleep'), ('DecoyFemitter User0', 'Sleep'), ('Analyse User1', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('Remove Defender', 'Sleep'), ('Analyse User4', 'Sleep'), ('Analyse User0', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('Analyse User2', 'Sleep'), ('Analyse Enterprise2', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('Remove Defender', 'Sleep'), ('Remove User2', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('Remove Op_Host2', 'Sleep'), ('DecoyFemitter Enterprise2', 'Sleep'), ('Remove Op_Server0', 'Sleep'), ('DecoyFemitter User1', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('DecoyApache User2', 'Sleep')], total reward: 0.0
actions: [('Analyse User1', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('DecoyApache User4', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('Analyse Op_Host0', 'Sleep'), ('DecoyApache User0', 'Sleep'), ('DecoyFemitter Op_Host1', 'Sleep'), ('Analyse User1', 'Sleep'), ('Remove User3', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('DecoyApache Defender', 'Sleep'), ('Remove Enterprise0', 'Sleep'), ('Analyse Enterprise0', 'Sleep'), ('DecoyApache Op_Host2', 'Sleep'), ('DecoyApache Op_Server0', 'Sleep'), ('Remove Op_Host0', 'Sleep'), ('Analyse Op_Server0', 'Sleep'), ('Analyse Op_Host1', 'Sleep'), ('DecoyFemitter Op_Host0', 'Sleep'), ('DecoyApache Op_Host0', 'Sleep'), ('DecoyApache Op_Host1', 'Sleep'), ('Monitor', 'Sleep'), ('Analyse Defender', 'Sleep'), ('DecoyFemitter Enterprise1', 'Sleep'), ('DecoyFemitter Op_Host2', 'Sleep'), ('Analyse User5', 'Sleep'), ('DecoyApache Enterprise2', 'Sleep'), ('DecoyApache User1', 'Sleep'), ('DecoyFemitter Enterprise0', 'Sleep')], total reward: 0.0
